INT	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT
7110002	20003:2:1	10	1	70	1	1	414	0	7	1	7	0
7110003	20004:2:1	10	1	70	1	1	414	0	7	1	7	0
7110004	20006:2:1	10	1	70	1	1	414	0	7	1	7	0
7110005	20007:2:1	10	1	70	1	1	414	0	7	1	7	0
7110006	20008:2:1	10	1	70	1	1	414	0	7	1	7	0
7110007	10252:2:1	10	1	0	1	0	0	0	7	1	7	0
7110008	10253:2:1	10	1	0	1	0	0	0	7	1	7	0
7110009	10254:2:1	10	1	0	1	0	0	0	7	1	7	0
7110010	10255:2:1	10	1	0	1	0	0	0	7	1	7	0
7110011	10257:2:1	10	1	0	1	0	0	0	7	1	7	0
7110012	10258:2:1	10	1	0	1	0	0	0	7	1	7	0
7110013	10259:2:1	10	1	0	1	0	0	0	7	1	7	0
7110014	10260:2:1	10	1	0	1	0	0	0	7	1	7	0
7201001	100:1:1	1	300000	0	1	0	0	0	7	8	14	0
7201002	101:1:1	1	400000	0	1	0	0	0	7	8	14	0
7201003	102:1:1	1	200000	0	1	0	0	0	7	8	14	0
7201004	103:1:1	1	40000	0	1	0	0	0	7	8	14	0
7201005	104:1:1	1	8000	0	1	0	0	0	7	8	14	0
7201006	105:1:1	1	2000	0	1	1	0	0	7	8	14	0
7201007	106:1:1	1	600	0	1	1	414	0	7	8	14	0
7201008	107:1:1	1	300	0	1	1	414	0	7	8	14	0
7201009	150:1:1	1	300000	0	1	0	0	0	7	8	14	0
7201010	151:1:1	1	400000	0	1	0	0	0	7	8	14	0
7201011	152:1:1	1	150000	0	1	0	0	0	7	8	14	0
7201012	153:1:1	1	60000	0	1	0	0	0	7	8	14	0
7201013	154:1:1	1	15000	0	1	0	0	0	7	8	14	0
7201014	155:1:1	1	3000	0	1	1	0	0	7	8	14	0
7201015	156:1:1	1	900	0	1	1	414	0	7	8	14	0
7201016	157:1:1	1	450	0	1	1	414	0	7	8	14	0
7201017	565:1:1	1	41400	0	1	0	0	0	7	8	14	0
7201018	20001:2:1	1	200	200	1	1	414	1	7	8	14	0
7201019	20002:2:1	1	600	70	1	1	414	0	7	8	14	0
7201020	20003:2:1	1	600	70	1	1	414	0	7	8	14	0
7201021	20004:2:1	1	600	70	1	1	414	2	7	8	14	0
7201022	20005:2:1	1	200	200	1	1	414	4	7	8	14	0
7201023	20006:2:1	1	600	70	1	1	414	0	7	8	14	0
7201024	20007:2:1	1	600	70	1	1	414	0	7	8	14	0
7201025	20008:2:1	1	600	70	1	1	414	0	7	8	14	0
7201026	10151:2:1	1	4000	0	1	0	0	0	7	8	14	0
7201027	10156:2:1	1	6000	0	1	0	0	0	7	8	14	0
7201028	10161:2:1	1	4000	0	1	0	0	0	7	8	14	0
7201029	10166:2:1	1	6000	0	1	0	0	0	7	8	14	0
7201030	10171:2:1	1	4000	0	1	1	0	0	7	8	14	0
7201031	10176:2:1	1	6000	0	1	1	0	0	7	8	14	0
7201032	10181:2:1	1	1600	0	1	1	0	0	7	8	14	0
7201033	10186:2:1	1	2400	0	1	1	0	0	7	8	14	0
7201034	10191:2:1	1	1200	0	1	1	0	0	7	8	14	0
7201035	10196:2:1	1	1800	0	1	1	0	0	7	8	14	0
7201036	10201:2:1	1	1520	0	1	1	414	0	7	8	14	0
7201037	10206:2:1	1	2280	0	1	1	414	0	7	8	14	0
7201038	10211:2:1	1	1280	0	1	1	414	0	7	8	14	0
7201039	10216:2:1	1	1920	0	1	1	414	0	7	8	14	0
7201040	10221:2:1	1	1040	0	1	1	414	0	7	8	14	0
7201041	10226:2:1	1	1560	0	1	1	414	0	7	8	14	0
7201042	10231:2:1	1	800	0	1	1	414	0	7	8	14	0
7201043	10236:2:1	1	1200	0	1	1	414	0	7	8	14	0
7201044	10241:2:1	1	560	50	1	1	414	0	7	8	14	0
7201045	10246:2:1	1	840	50	1	1	414	0	7	8	14	0
7201046	10251:2:1	1	400	100	1	1	414	0	7	8	14	0
7201047	10256:2:1	1	600	100	1	1	414	0	7	8	14	0
7201048	10261:2:1	1	240	150	1	1	414	0	7	8	14	0
7201049	10266:2:1	1	360	150	1	1	414	0	7	8	14	0
7201050	10271:2:1	1	120	200	1	1	414	0	7	8	14	0
7201051	10276:2:1	1	180	200	1	1	414	0	7	8	14	0
7201052	10281:2:1	1	95	200	1	1	414	0	7	8	14	0
7201053	10286:2:1	1	143	200	1	1	414	0	7	8	14	0
7201054	10291:2:1	1	80	200	1	1	414	7	7	8	14	0
7201055	10296:2:1	1	120	200	1	1	414	10	7	8	14	0
7201056	10212:2:1	1	1820	0	1	0	0	0	7	8	14	0
7201057	10213:2:1	1	1820	0	1	0	0	0	7	8	14	0
7201058	10214:2:1	1	1820	0	1	0	0	0	7	8	14	0
7201059	10215:2:1	1	1560	0	1	0	0	0	7	8	14	0
7201060	10217:2:1	1	1560	0	1	0	0	0	7	8	14	0
7201061	10218:2:1	1	1300	0	1	0	0	0	7	8	14	0
7201062	10219:2:1	1	1300	0	1	0	0	0	7	8	14	0
7201063	10220:2:1	1	1820	0	1	0	0	0	7	8	14	0
7201064	10222:2:1	1	1820	0	1	0	0	0	7	8	14	0
7201065	10223:2:1	1	1820	0	1	0	0	0	7	8	14	0
7201066	10224:2:1	1	1820	0	1	0	0	0	7	8	14	0
7201067	10225:2:1	1	1560	0	1	0	0	0	7	8	14	0
7201068	10227:2:1	1	1560	0	1	0	0	0	7	8	14	0
7201069	10228:2:1	1	1300	0	1	0	0	0	7	8	14	0
7201070	10229:2:1	1	1300	0	1	0	0	0	7	8	14	0
7201071	10230:2:1	1	1820	0	1	0	0	0	7	8	14	0
7201072	10232:2:1	1	1820	0	1	0	0	0	7	8	14	0
7201073	10233:2:1	1	1820	0	1	0	0	0	7	8	14	0
7201074	10234:2:1	1	1820	0	1	0	0	0	7	8	14	0
7201075	10235:2:1	1	1560	0	1	0	0	0	7	8	14	0
7201076	10237:2:1	1	1560	0	1	0	0	0	7	8	14	0
7201077	10238:2:1	1	1300	0	1	0	0	0	7	8	14	0
7201078	10239:2:1	1	1300	0	1	0	0	0	7	8	14	0
7201079	10240:2:1	1	1820	0	1	0	0	0	7	8	14	0
7201080	10242:2:1	1	1820	0	1	0	0	0	7	8	14	0
7201081	10243:2:1	1	1820	0	1	0	0	0	7	8	14	0
7201082	10244:2:1	1	1820	0	1	0	0	0	7	8	14	0
7201083	10245:2:1	1	1560	0	1	0	0	0	7	8	14	0
7201084	10247:2:1	1	1560	0	1	0	0	0	7	8	14	0
7201085	10248:2:1	1	1300	0	1	0	0	0	7	8	14	0
7201086	10249:2:1	1	1300	0	1	0	0	0	7	8	14	0
7201087	10250:2:1	1	1820	0	1	0	0	0	7	8	14	0
7201088	10252:2:1	1	1540	0	1	1	0	0	7	8	14	0
7201089	10253:2:1	1	1540	0	1	1	0	0	7	8	14	0
7201090	10254:2:1	1	1540	0	1	1	0	0	7	8	14	0
7201091	10255:2:1	1	1320	0	1	1	0	0	7	8	14	0
7201092	10257:2:1	1	1320	0	1	1	0	0	7	8	14	0
7201093	10258:2:1	1	1100	0	1	1	0	0	7	8	14	0
7201094	10259:2:1	1	1100	0	1	1	0	0	7	8	14	0
7201095	10260:2:1	1	1540	0	1	1	0	0	7	8	14	0
7201096	10262:2:1	1	1540	0	1	1	0	0	7	8	14	0
7201097	10263:2:1	1	1540	0	1	1	0	0	7	8	14	0
7201098	10264:2:1	1	1540	0	1	1	0	0	7	8	14	0
7201099	10265:2:1	1	1320	0	1	1	0	0	7	8	14	0
7201100	10267:2:1	1	1320	0	1	1	0	0	7	8	14	0
7201101	10268:2:1	1	1100	0	1	1	0	0	7	8	14	0
7201102	10269:2:1	1	1100	0	1	1	0	0	7	8	14	0
7201103	10270:2:1	1	1540	0	1	1	0	0	7	8	14	0
7201104	10272:2:1	1	1540	0	1	1	0	0	7	8	14	0
7201105	10273:2:1	1	1540	0	1	1	0	0	7	8	14	0
7201106	10274:2:1	1	1540	0	1	1	0	0	7	8	14	0
7201107	10275:2:1	1	1320	0	1	1	0	0	7	8	14	0
7201108	10277:2:1	1	1320	0	1	1	0	0	7	8	14	0
7201109	10278:2:1	1	1100	0	1	1	0	0	7	8	14	0
7201110	10279:2:1	1	1100	0	1	1	0	0	7	8	14	0
7201111	10280:2:1	1	1540	0	1	1	0	0	7	8	14	0
7201112	10282:2:1	1	980	0	1	1	0	0	7	8	14	0
7201113	10283:2:1	1	980	0	1	1	0	0	7	8	14	0
7201114	10284:2:1	1	980	0	1	1	0	0	7	8	14	0
7201115	10285:2:1	1	840	0	1	1	0	0	7	8	14	0
7201116	10287:2:1	1	840	0	1	1	0	0	7	8	14	0
7201117	10288:2:1	1	700	0	1	1	0	0	7	8	14	0
7201118	10289:2:1	1	700	0	1	1	0	0	7	8	14	0
7201119	10290:2:1	1	980	0	1	1	0	0	7	8	14	0
7201120	10292:2:1	1	700	0	1	1	0	0	7	8	14	0
7201121	10293:2:1	1	700	0	1	1	0	0	7	8	14	0
7201122	10294:2:1	1	700	0	1	1	0	0	7	8	14	0
7201123	10295:2:1	1	600	0	1	1	0	0	7	8	14	0
7201124	10297:2:1	1	600	0	1	1	0	0	7	8	14	0
7201125	10298:2:1	1	500	0	1	1	0	0	7	8	14	0
7201126	10299:2:1	1	500	0	1	1	0	0	7	8	14	0
7201127	10300:2:1	1	700	0	1	1	0	0	7	8	14	0
7201128	10302:2:1	1	503	0	1	1	414	0	7	8	14	0
7201129	10303:2:1	1	503	0	1	1	414	0	7	8	14	0
7201130	10304:2:1	1	503	0	1	1	414	0	7	8	14	0
7201131	10305:2:1	1	430	0	1	1	414	0	7	8	14	0
7201132	10307:2:1	1	430	0	1	1	414	0	7	8	14	0
7201133	10308:2:1	1	360	0	1	1	414	0	7	8	14	0
7201134	10309:2:1	1	360	0	1	1	414	0	7	8	14	0
7201135	10310:2:1	1	503	0	1	1	414	0	7	8	14	0
7201136	10312:2:1	1	447	0	1	1	414	0	7	8	14	0
7201137	10313:2:1	1	447	0	1	1	414	0	7	8	14	0
7201138	10314:2:1	1	447	0	1	1	414	0	7	8	14	0
7201139	10315:2:1	1	383	0	1	1	414	0	7	8	14	0
7201140	10317:2:1	1	383	0	1	1	414	0	7	8	14	0
7201141	10318:2:1	1	320	0	1	1	414	0	7	8	14	0
7201142	10319:2:1	1	320	0	1	1	414	0	7	8	14	0
7201143	10320:2:1	1	447	0	1	1	414	0	7	8	14	0
7201144	10322:2:1	1	390	50	1	1	414	0	7	8	14	0
7201145	10323:2:1	1	390	50	1	1	414	0	7	8	14	0
7201146	10324:2:1	1	390	50	1	1	414	0	7	8	14	0
7201147	10325:2:1	1	335	50	1	1	414	0	7	8	14	0
7201148	10327:2:1	1	335	50	1	1	414	0	7	8	14	0
7201149	10328:2:1	1	280	50	1	1	414	0	7	8	14	0
7201150	10329:2:1	1	280	50	1	1	414	0	7	8	14	0
7201151	10330:2:1	1	390	50	1	1	414	0	7	8	14	0
7201152	10332:2:1	1	335	100	1	1	414	0	7	8	14	0
7201153	10333:2:1	1	335	100	1	1	414	0	7	8	14	0
7201154	10334:2:1	1	335	100	1	1	414	0	7	8	14	0
7201155	10335:2:1	1	287	100	1	1	414	0	7	8	14	0
7201156	10337:2:1	1	287	100	1	1	414	0	7	8	14	0
7201157	10338:2:1	1	240	100	1	1	414	0	7	8	14	0
7201158	10339:2:1	1	240	100	1	1	414	0	7	8	14	0
7201159	10340:2:1	1	335	100	1	1	414	0	7	8	14	0
7201160	10342:2:1	1	280	100	1	1	414	0	7	8	14	0
7201161	10343:2:1	1	280	100	1	1	414	0	7	8	14	0
7201162	10344:2:1	1	280	100	1	1	414	0	7	8	14	0
7201163	10345:2:1	1	240	100	1	1	414	0	7	8	14	0
7201164	10347:2:1	1	240	100	1	1	414	0	7	8	14	0
7201165	10348:2:1	1	200	100	1	1	414	0	7	8	14	0
7201166	10349:2:1	1	200	100	1	1	414	0	7	8	14	0
7201167	10350:2:1	1	280	100	1	1	414	0	7	8	14	0
7201168	10352:2:1	1	223	150	1	1	414	0	7	8	14	0
7201169	10353:2:1	1	223	150	1	1	414	0	7	8	14	0
7201170	10354:2:1	1	223	150	1	1	414	0	7	8	14	0
7201171	10355:2:1	1	190	150	1	1	414	0	7	8	14	0
7201172	10357:2:1	1	190	150	1	1	414	0	7	8	14	0
7201173	10358:2:1	1	160	150	1	1	414	0	7	8	14	0
7201174	10359:2:1	1	160	150	1	1	414	0	7	8	14	0
7201175	10360:2:1	1	223	150	1	1	414	0	7	8	14	0
7201176	10362:2:1	1	110	200	1	1	414	0	7	8	14	0
7201177	10363:2:1	1	110	200	1	1	414	0	7	8	14	0
7201178	10364:2:1	1	110	200	1	1	414	0	7	8	14	0
7201179	10365:2:1	1	95	200	1	1	414	0	7	8	14	0
7201180	10367:2:1	1	95	200	1	1	414	0	7	8	14	0
7201181	10368:2:1	1	80	200	1	1	414	0	7	8	14	0
7201182	10369:2:1	1	80	200	1	1	414	0	7	8	14	0
7201183	10370:2:1	1	110	200	1	1	414	0	7	8	14	0
7201184	52010:2:1	1	439	100	1	1	414	3	7	8	14	1
7201185	52110:2:1	1	439	100	1	1	414	5	7	8	14	1
7201186	52210:2:1	1	263	100	1	1	414	6	7	8	14	1
7201187	52310:2:1	1	293	100	1	1	414	8	7	8	14	1
7201188	52410:2:1	1	293	100	1	1	414	9	7	8	14	1
7201189	52510:2:1	1	234	100	1	1	414	11	7	8	14	1
7201190	52610:2:1	1	263	100	1	1	414	12	7	8	14	1
7201191	52710:2:1	1	234	100	1	1	414	13	7	8	14	1
7201192	52810:2:1	1	439	100	1	1	414	14	7	8	14	1
7202001	10202:2:1	2	1820	0	1	0	0	0	7	8	14	0
7202002	10203:2:1	2	1820	0	1	0	0	0	7	8	14	0
7202003	10204:2:1	2	1820	0	1	0	0	0	7	8	14	0
7202004	10205:2:1	2	1560	0	1	0	0	0	7	8	14	0
7202005	10207:2:1	2	1560	0	1	0	0	0	7	8	14	0
7202006	10208:2:1	2	1300	0	1	0	0	0	7	8	14	0
7202007	10209:2:1	2	1300	0	1	0	0	0	7	8	14	0
7202008	10210:2:1	2	1820	0	1	0	0	0	7	8	14	0
7203001	20001:2:1	3	300	200	1	1	414	0	7	8	14	0
7203002	20002:2:1	3	600	70	1	1	414	0	7	8	14	0
7203003	20003:2:1	3	600	70	1	1	414	0	7	8	14	0
7203004	20004:2:1	3	600	70	1	1	414	0	7	8	14	0
7203005	20005:2:1	3	300	200	1	1	414	0	7	8	14	0
7203006	20006:2:1	3	600	70	1	1	414	0	7	8	14	0
7203007	20007:2:1	3	600	70	1	1	414	0	7	8	14	0
7203008	20008:2:1	3	600	70	1	1	414	0	7	8	14	0
7203009	10251:2:1	3	10173	100	1	1	414	0	7	8	14	0
7203010	10256:2:1	3	12207	100	1	1	414	0	7	8	14	0
7203011	10261:2:1	3	9155	150	1	1	414	0	7	8	14	0
7203012	10266:2:1	3	10986	150	1	1	414	0	7	8	14	0
7203013	10271:2:1	3	7416	200	1	1	414	0	7	8	14	0
7203014	10276:2:1	3	8899	200	1	1	414	0	7	8	14	0
7203015	10281:2:1	3	5406	200	1	1	414	0	7	8	14	0
7203016	10286:2:1	3	6487	200	1	1	414	0	7	8	14	0
7203017	10291:2:1	3	3547	200	1	1	414	0	7	8	14	0
7203018	10296:2:1	3	4257	200	1	1	414	0	7	8	14	0
7203019	10332:2:1	3	15499	100	1	1	414	0	7	8	14	0
7203020	10333:2:1	3	15499	100	1	1	414	0	7	8	14	0
7203021	10334:2:1	3	15499	100	1	1	414	0	7	8	14	0
7203022	10335:2:1	3	13285	100	1	1	414	0	7	8	14	0
7203023	10337:2:1	3	13285	100	1	1	414	0	7	8	14	0
7203024	10338:2:1	3	11071	100	1	1	414	0	7	8	14	0
7203025	10339:2:1	3	11071	100	1	1	414	0	7	8	14	0
7203026	10340:2:1	3	15499	100	1	1	414	0	7	8	14	0
7203027	10342:2:1	3	15189	100	1	1	414	0	7	8	14	0
7203028	10343:2:1	3	15189	100	1	1	414	0	7	8	14	0
7203029	10344:2:1	3	15189	100	1	1	414	0	7	8	14	0
7203030	10345:2:1	3	13019	100	1	1	414	0	7	8	14	0
7203031	10347:2:1	3	13019	100	1	1	414	0	7	8	14	0
7203032	10348:2:1	3	10849	100	1	1	414	0	7	8	14	0
7203033	10349:2:1	3	10849	100	1	1	414	0	7	8	14	0
7203034	10350:2:1	3	15189	100	1	1	414	0	7	8	14	0
7203035	10352:2:1	3	14588	150	1	1	414	0	7	8	14	0
7203036	10353:2:1	3	14588	150	1	1	414	0	7	8	14	0
7203037	10354:2:1	3	14588	150	1	1	414	0	7	8	14	0
7203038	10355:2:1	3	12504	150	1	1	414	0	7	8	14	0
7203039	10357:2:1	3	12504	150	1	1	414	0	7	8	14	0
7203040	10358:2:1	3	10420	150	1	1	414	0	7	8	14	0
7203041	10359:2:1	3	10420	150	1	1	414	0	7	8	14	0
7203042	10360:2:1	3	14588	150	1	1	414	0	7	8	14	0
7203043	10362:2:1	3	13729	200	1	1	414	0	7	8	14	0
7203044	10363:2:1	3	13729	200	1	1	414	0	7	8	14	0
7203045	10364:2:1	3	13729	200	1	1	414	0	7	8	14	0
7203046	10365:2:1	3	11768	200	1	1	414	0	7	8	14	0
7203047	10367:2:1	3	11768	200	1	1	414	0	7	8	14	0
7203048	10368:2:1	3	9807	200	1	1	414	0	7	8	14	0
7203049	10369:2:1	3	9807	200	1	1	414	0	7	8	14	0
7203050	10370:2:1	3	13729	200	1	1	414	0	7	8	14	0
7204001	52010:2:1	4	439	100	1	1	414	0	7	8	14	1
7204002	52110:2:1	4	439	100	1	1	414	0	7	8	14	1
7204003	52210:2:1	4	263	100	1	1	414	0	7	8	14	1
7204004	52310:2:1	4	293	100	1	1	414	0	7	8	14	1
7204005	52410:2:1	4	293	100	1	1	414	0	7	8	14	1
7204006	52510:2:1	4	234	100	1	1	414	0	7	8	14	1
7204007	52610:2:1	4	263	100	1	1	414	0	7	8	14	1
7204008	52710:2:1	4	234	100	1	1	414	0	7	8	14	1
7204009	52810:2:1	4	439	100	1	1	414	0	7	8	14	1
7210001	20002:2:1	10	1	70	1	1	414	0	7	8	14	0
7210002	20003:2:1	10	1	70	1	1	414	0	7	8	14	0
7210003	20004:2:1	10	1	70	1	1	414	0	7	8	14	0
7210004	20006:2:1	10	1	70	1	1	414	0	7	8	14	0
7210005	20007:2:1	10	1	70	1	1	414	0	7	8	14	0
7210006	20008:2:1	10	1	70	1	1	414	0	7	8	14	0
7210007	10262:2:1	10	1	0	1	0	0	0	7	8	14	0
7210008	10263:2:1	10	1	0	1	0	0	0	7	8	14	0
7210009	10264:2:1	10	1	0	1	0	0	0	7	8	14	0
7210010	10265:2:1	10	1	0	1	0	0	0	7	8	14	0
7210011	10267:2:1	10	1	0	1	0	0	0	7	8	14	0
7210012	10268:2:1	10	1	0	1	0	0	0	7	8	14	0
7210013	10269:2:1	10	1	0	1	0	0	0	7	8	14	0
7210014	10270:2:1	10	1	0	1	0	0	0	7	8	14	0
7301001	100:1:1	1	300000	0	1	0	0	0	7	15	30	0
7301002	101:1:1	1	400000	0	1	0	0	0	7	15	30	0
7301003	102:1:1	1	200000	0	1	0	0	0	7	15	30	0
7301004	103:1:1	1	40000	0	1	0	0	0	7	15	30	0
7301005	104:1:1	1	8000	0	1	0	0	0	7	15	30	0
7301006	105:1:1	1	2000	0	1	1	0	0	7	15	30	0
7301007	106:1:1	1	600	0	1	1	414	0	7	15	30	0
7301008	107:1:1	1	300	0	1	1	414	0	7	15	30	0
7301009	150:1:1	1	300000	0	1	0	0	0	7	15	30	0
7301010	151:1:1	1	400000	0	1	0	0	0	7	15	30	0
7301011	152:1:1	1	150000	0	1	0	0	0	7	15	30	0
7301012	153:1:1	1	60000	0	1	0	0	0	7	15	30	0
7301013	154:1:1	1	15000	0	1	0	0	0	7	15	30	0
7301014	155:1:1	1	3000	0	1	1	0	0	7	15	30	0
7301015	156:1:1	1	900	0	1	1	414	0	7	15	30	0
7301016	157:1:1	1	450	0	1	1	414	0	7	15	30	0
7301017	565:1:1	1	41400	0	1	0	0	0	7	15	30	0
7301018	20001:2:1	1	200	200	1	1	414	1	7	15	30	0
7301019	20002:2:1	1	600	70	1	1	414	0	7	15	30	0
7301020	20003:2:1	1	600	70	1	1	414	0	7	15	30	0
7301021	20004:2:1	1	600	70	1	1	414	2	7	15	30	0
7301022	20005:2:1	1	200	200	1	1	414	4	7	15	30	0
7301023	20006:2:1	1	600	70	1	1	414	0	7	15	30	0
7301024	20007:2:1	1	600	70	1	1	414	0	7	15	30	0
7301025	20008:2:1	1	600	70	1	1	414	0	7	15	30	0
7301026	10151:2:1	1	4000	0	1	0	0	0	7	15	30	0
7301027	10156:2:1	1	6000	0	1	0	0	0	7	15	30	0
7301028	10161:2:1	1	4000	0	1	0	0	0	7	15	30	0
7301029	10166:2:1	1	6000	0	1	0	0	0	7	15	30	0
7301030	10171:2:1	1	4000	0	1	1	0	0	7	15	30	0
7301031	10176:2:1	1	6000	0	1	1	0	0	7	15	30	0
7301032	10181:2:1	1	1600	0	1	1	0	0	7	15	30	0
7301033	10186:2:1	1	2400	0	1	1	0	0	7	15	30	0
7301034	10191:2:1	1	1200	0	1	1	0	0	7	15	30	0
7301035	10196:2:1	1	1800	0	1	1	0	0	7	15	30	0
7301036	10201:2:1	1	1520	0	1	1	414	0	7	15	30	0
7301037	10206:2:1	1	2280	0	1	1	414	0	7	15	30	0
7301038	10211:2:1	1	1280	0	1	1	414	0	7	15	30	0
7301039	10216:2:1	1	1920	0	1	1	414	0	7	15	30	0
7301040	10221:2:1	1	1040	0	1	1	414	0	7	15	30	0
7301041	10226:2:1	1	1560	0	1	1	414	0	7	15	30	0
7301042	10231:2:1	1	800	0	1	1	414	0	7	15	30	0
7301043	10236:2:1	1	1200	0	1	1	414	0	7	15	30	0
7301044	10241:2:1	1	560	30	1	1	414	0	7	15	30	0
7301045	10246:2:1	1	840	30	1	1	414	0	7	15	30	0
7301046	10251:2:1	1	400	60	1	1	414	0	7	15	30	0
7301047	10256:2:1	1	600	60	1	1	414	0	7	15	30	0
7301048	10261:2:1	1	240	100	1	1	414	0	7	15	30	0
7301049	10266:2:1	1	360	100	1	1	414	0	7	15	30	0
7301050	10271:2:1	1	120	150	1	1	414	0	7	15	30	0
7301051	10276:2:1	1	180	150	1	1	414	0	7	15	30	0
7301052	10281:2:1	1	95	200	1	1	414	0	7	15	30	0
7301053	10286:2:1	1	143	200	1	1	414	0	7	15	30	0
7301054	10291:2:1	1	80	200	1	1	414	0	7	15	30	0
7301055	10296:2:1	1	120	200	1	1	414	0	7	15	30	0
7301056	10301:2:1	1	63	200	1	1	414	7	7	15	30	0
7301057	10306:2:1	1	95	200	1	1	414	10	7	15	30	0
7301058	10212:2:1	1	1820	0	1	0	0	0	7	15	30	0
7301059	10213:2:1	1	1820	0	1	0	0	0	7	15	30	0
7301060	10214:2:1	1	1820	0	1	0	0	0	7	15	30	0
7301061	10215:2:1	1	1560	0	1	0	0	0	7	15	30	0
7301062	10217:2:1	1	1560	0	1	0	0	0	7	15	30	0
7301063	10218:2:1	1	1300	0	1	0	0	0	7	15	30	0
7301064	10219:2:1	1	1300	0	1	0	0	0	7	15	30	0
7301065	10220:2:1	1	1820	0	1	0	0	0	7	15	30	0
7301066	10222:2:1	1	1820	0	1	0	0	0	7	15	30	0
7301067	10223:2:1	1	1820	0	1	0	0	0	7	15	30	0
7301068	10224:2:1	1	1820	0	1	0	0	0	7	15	30	0
7301069	10225:2:1	1	1560	0	1	0	0	0	7	15	30	0
7301070	10227:2:1	1	1560	0	1	0	0	0	7	15	30	0
7301071	10228:2:1	1	1300	0	1	0	0	0	7	15	30	0
7301072	10229:2:1	1	1300	0	1	0	0	0	7	15	30	0
7301073	10230:2:1	1	1820	0	1	0	0	0	7	15	30	0
7301074	10232:2:1	1	1820	0	1	0	0	0	7	15	30	0
7301075	10233:2:1	1	1820	0	1	0	0	0	7	15	30	0
7301076	10234:2:1	1	1820	0	1	0	0	0	7	15	30	0
7301077	10235:2:1	1	1560	0	1	0	0	0	7	15	30	0
7301078	10237:2:1	1	1560	0	1	0	0	0	7	15	30	0
7301079	10238:2:1	1	1300	0	1	0	0	0	7	15	30	0
7301080	10239:2:1	1	1300	0	1	0	0	0	7	15	30	0
7301081	10240:2:1	1	1820	0	1	0	0	0	7	15	30	0
7301082	10242:2:1	1	1820	0	1	0	0	0	7	15	30	0
7301083	10243:2:1	1	1820	0	1	0	0	0	7	15	30	0
7301084	10244:2:1	1	1820	0	1	0	0	0	7	15	30	0
7301085	10245:2:1	1	1560	0	1	0	0	0	7	15	30	0
7301086	10247:2:1	1	1560	0	1	0	0	0	7	15	30	0
7301087	10248:2:1	1	1300	0	1	0	0	0	7	15	30	0
7301088	10249:2:1	1	1300	0	1	0	0	0	7	15	30	0
7301089	10250:2:1	1	1820	0	1	0	0	0	7	15	30	0
7301090	10252:2:1	1	1540	0	1	1	0	0	7	15	30	0
7301091	10253:2:1	1	1540	0	1	1	0	0	7	15	30	0
7301092	10254:2:1	1	1540	0	1	1	0	0	7	15	30	0
7301093	10255:2:1	1	1320	0	1	1	0	0	7	15	30	0
7301094	10257:2:1	1	1320	0	1	1	0	0	7	15	30	0
7301095	10258:2:1	1	1100	0	1	1	0	0	7	15	30	0
7301096	10259:2:1	1	1100	0	1	1	0	0	7	15	30	0
7301097	10260:2:1	1	1540	0	1	1	0	0	7	15	30	0
7301098	10262:2:1	1	1540	0	1	1	0	0	7	15	30	0
7301099	10263:2:1	1	1540	0	1	1	0	0	7	15	30	0
7301100	10264:2:1	1	1540	0	1	1	0	0	7	15	30	0
7301101	10265:2:1	1	1320	0	1	1	0	0	7	15	30	0
7301102	10267:2:1	1	1320	0	1	1	0	0	7	15	30	0
7301103	10268:2:1	1	1100	0	1	1	0	0	7	15	30	0
7301104	10269:2:1	1	1100	0	1	1	0	0	7	15	30	0
7301105	10270:2:1	1	1540	0	1	1	0	0	7	15	30	0
7301106	10272:2:1	1	1540	0	1	1	0	0	7	15	30	0
7301107	10273:2:1	1	1540	0	1	1	0	0	7	15	30	0
7301108	10274:2:1	1	1540	0	1	1	0	0	7	15	30	0
7301109	10275:2:1	1	1320	0	1	1	0	0	7	15	30	0
7301110	10277:2:1	1	1320	0	1	1	0	0	7	15	30	0
7301111	10278:2:1	1	1100	0	1	1	0	0	7	15	30	0
7301112	10279:2:1	1	1100	0	1	1	0	0	7	15	30	0
7301113	10280:2:1	1	1540	0	1	1	0	0	7	15	30	0
7301114	10282:2:1	1	980	0	1	1	0	0	7	15	30	0
7301115	10283:2:1	1	980	0	1	1	0	0	7	15	30	0
7301116	10284:2:1	1	980	0	1	1	0	0	7	15	30	0
7301117	10285:2:1	1	840	0	1	1	0	0	7	15	30	0
7301118	10287:2:1	1	840	0	1	1	0	0	7	15	30	0
7301119	10288:2:1	1	700	0	1	1	0	0	7	15	30	0
7301120	10289:2:1	1	700	0	1	1	0	0	7	15	30	0
7301121	10290:2:1	1	980	0	1	1	0	0	7	15	30	0
7301122	10292:2:1	1	700	0	1	1	0	0	7	15	30	0
7301123	10293:2:1	1	700	0	1	1	0	0	7	15	30	0
7301124	10294:2:1	1	700	0	1	1	0	0	7	15	30	0
7301125	10295:2:1	1	600	0	1	1	0	0	7	15	30	0
7301126	10297:2:1	1	600	0	1	1	0	0	7	15	30	0
7301127	10298:2:1	1	500	0	1	1	0	0	7	15	30	0
7301128	10299:2:1	1	500	0	1	1	0	0	7	15	30	0
7301129	10300:2:1	1	700	0	1	1	0	0	7	15	30	0
7301130	10302:2:1	1	503	0	1	1	414	0	7	15	30	0
7301131	10303:2:1	1	503	0	1	1	414	0	7	15	30	0
