INT	STRING	STRING	STRING	STRING
613	305:1:1	2016|2017|2018|2019	雷霆广场1层:(600级)|雷霆广场2层:(630级)|炼狱回廊1层:(650级)|炼狱回廊2层:(680级)	#debc6a|升级只能通过|#00ff00|等级丹|#debc6a|升级|n高等级地图更高概率产出高级等级丹|n高等级地图更高概率产出高等级装备
614	305:1:1	2016|2017|2018|2019	雷霆广场1层:(600级)|雷霆广场2层:(630级)|炼狱回廊1层:(650级)|炼狱回廊2层:(680级)	#debc6a|升级只能通过|#00ff00|等级丹|#debc6a|升级|n高等级地图更高概率产出高级等级丹|n高等级地图更高概率产出高等级装备
615	305:1:1	2016|2017|2018|2019	雷霆广场1层:(600级)|雷霆广场2层:(630级)|炼狱回廊1层:(650级)|炼狱回廊2层:(680级)	#debc6a|升级只能通过|#00ff00|等级丹|#debc6a|升级|n高等级地图更高概率产出高级等级丹|n高等级地图更高概率产出高等级装备
616	305:1:1	2016|2017|2018|2019	雷霆广场1层:(600级)|雷霆广场2层:(630级)|炼狱回廊1层:(650级)|炼狱回廊2层:(680级)	#debc6a|升级只能通过|#00ff00|等级丹|#debc6a|升级|n高等级地图更高概率产出高级等级丹|n高等级地图更高概率产出高等级装备
617	305:1:1	2016|2017|2018|2019	雷霆广场1层:(600级)|雷霆广场2层:(630级)|炼狱回廊1层:(650级)|炼狱回廊2层:(680级)	#debc6a|升级只能通过|#00ff00|等级丹|#debc6a|升级|n高等级地图更高概率产出高级等级丹|n高等级地图更高概率产出高等级装备
618	305:1:1	2016|2017|2018|2019	雷霆广场1层:(600级)|雷霆广场2层:(630级)|炼狱回廊1层:(650级)|炼狱回廊2层:(680级)	#debc6a|升级只能通过|#00ff00|等级丹|#debc6a|升级|n高等级地图更高概率产出高级等级丹|n高等级地图更高概率产出高等级装备
619	305:1:1	2016|2017|2018|2019	雷霆广场1层:(600级)|雷霆广场2层:(630级)|炼狱回廊1层:(650级)|炼狱回廊2层:(680级)	#debc6a|升级只能通过|#00ff00|等级丹|#debc6a|升级|n高等级地图更高概率产出高级等级丹|n高等级地图更高概率产出高等级装备
620	305:1:1	2016|2017|2018|2019	雷霆广场1层:(600级)|雷霆广场2层:(630级)|炼狱回廊1层:(650级)|炼狱回廊2层:(680级)	#debc6a|升级只能通过|#00ff00|等级丹|#debc6a|升级|n高等级地图更高概率产出高级等级丹|n高等级地图更高概率产出高等级装备
621	305:1:1	2016|2017|2018|2019	雷霆广场1层:(600级)|雷霆广场2层:(630级)|炼狱回廊1层:(650级)|炼狱回廊2层:(680级)	#debc6a|升级只能通过|#00ff00|等级丹|#debc6a|升级|n高等级地图更高概率产出高级等级丹|n高等级地图更高概率产出高等级装备
622	305:1:1	2016|2017|2018|2019	雷霆广场1层:(600级)|雷霆广场2层:(630级)|炼狱回廊1层:(650级)|炼狱回廊2层:(680级)	#debc6a|升级只能通过|#00ff00|等级丹|#debc6a|升级|n高等级地图更高概率产出高级等级丹|n高等级地图更高概率产出高等级装备
623	305:1:1	2016|2017|2018|2019	雷霆广场1层:(600级)|雷霆广场2层:(630级)|炼狱回廊1层:(650级)|炼狱回廊2层:(680级)	#debc6a|升级只能通过|#00ff00|等级丹|#debc6a|升级|n高等级地图更高概率产出高级等级丹|n高等级地图更高概率产出高等级装备
624	305:1:1	2016|2017|2018|2019	雷霆广场1层:(600级)|雷霆广场2层:(630级)|炼狱回廊1层:(650级)|炼狱回廊2层:(680级)	#debc6a|升级只能通过|#00ff00|等级丹|#debc6a|升级|n高等级地图更高概率产出高级等级丹|n高等级地图更高概率产出高等级装备
625	305:1:1	2016|2017|2018|2019	雷霆广场1层:(600级)|雷霆广场2层:(630级)|炼狱回廊1层:(650级)|炼狱回廊2层:(680级)	#debc6a|升级只能通过|#00ff00|等级丹|#debc6a|升级|n高等级地图更高概率产出高级等级丹|n高等级地图更高概率产出高等级装备
626	305:1:1	2016|2017|2018|2019	雷霆广场1层:(600级)|雷霆广场2层:(630级)|炼狱回廊1层:(650级)|炼狱回廊2层:(680级)	#debc6a|升级只能通过|#00ff00|等级丹|#debc6a|升级|n高等级地图更高概率产出高级等级丹|n高等级地图更高概率产出高等级装备
627	305:1:1	2016|2017|2018|2019	雷霆广场1层:(600级)|雷霆广场2层:(630级)|炼狱回廊1层:(650级)|炼狱回廊2层:(680级)	#debc6a|升级只能通过|#00ff00|等级丹|#debc6a|升级|n高等级地图更高概率产出高级等级丹|n高等级地图更高概率产出高等级装备
628	305:1:1	2016|2017|2018|2019	雷霆广场1层:(600级)|雷霆广场2层:(630级)|炼狱回廊1层:(650级)|炼狱回廊2层:(680级)	#debc6a|升级只能通过|#00ff00|等级丹|#debc6a|升级|n高等级地图更高概率产出高级等级丹|n高等级地图更高概率产出高等级装备
629	305:1:1	2016|2017|2018|2019	雷霆广场1层:(600级)|雷霆广场2层:(630级)|炼狱回廊1层:(650级)|炼狱回廊2层:(680级)	#debc6a|升级只能通过|#00ff00|等级丹|#debc6a|升级|n高等级地图更高概率产出高级等级丹|n高等级地图更高概率产出高等级装备
630	305:1:1	2016|2017|2018|2019	雷霆广场1层:(600级)|雷霆广场2层:(630级)|炼狱回廊1层:(650级)|炼狱回廊2层:(680级)	#debc6a|升级只能通过|#00ff00|等级丹|#debc6a|升级|n高等级地图更高概率产出高级等级丹|n高等级地图更高概率产出高等级装备
631	305:1:1	2016|2017|2018|2019	雷霆广场1层:(600级)|雷霆广场2层:(630级)|炼狱回廊1层:(650级)|炼狱回廊2层:(680级)	#debc6a|升级只能通过|#00ff00|等级丹|#debc6a|升级|n高等级地图更高概率产出高级等级丹|n高等级地图更高概率产出高等级装备
632	305:1:1	2016|2017|2018|2019	雷霆广场1层:(600级)|雷霆广场2层:(630级)|炼狱回廊1层:(650级)|炼狱回廊2层:(680级)	#debc6a|升级只能通过|#00ff00|等级丹|#debc6a|升级|n高等级地图更高概率产出高级等级丹|n高等级地图更高概率产出高等级装备
633	305:1:1	2016|2017|2018|2019	雷霆广场1层:(600级)|雷霆广场2层:(630级)|炼狱回廊1层:(650级)|炼狱回廊2层:(680级)	#debc6a|升级只能通过|#00ff00|等级丹|#debc6a|升级|n高等级地图更高概率产出高级等级丹|n高等级地图更高概率产出高等级装备
634	305:1:1	2016|2017|2018|2019	雷霆广场1层:(600级)|雷霆广场2层:(630级)|炼狱回廊1层:(650级)|炼狱回廊2层:(680级)	#debc6a|升级只能通过|#00ff00|等级丹|#debc6a|升级|n高等级地图更高概率产出高级等级丹|n高等级地图更高概率产出高等级装备
635	305:1:1	2016|2017|2018|2019	雷霆广场1层:(600级)|雷霆广场2层:(630级)|炼狱回廊1层:(650级)|炼狱回廊2层:(680级)	#debc6a|升级只能通过|#00ff00|等级丹|#debc6a|升级|n高等级地图更高概率产出高级等级丹|n高等级地图更高概率产出高等级装备
636	305:1:1	2016|2017|2018|2019	雷霆广场1层:(600级)|雷霆广场2层:(630级)|炼狱回廊1层:(650级)|炼狱回廊2层:(680级)	#debc6a|升级只能通过|#00ff00|等级丹|#debc6a|升级|n高等级地图更高概率产出高级等级丹|n高等级地图更高概率产出高等级装备
637	305:1:1	2016|2017|2018|2019	雷霆广场1层:(600级)|雷霆广场2层:(630级)|炼狱回廊1层:(650级)|炼狱回廊2层:(680级)	#debc6a|升级只能通过|#00ff00|等级丹|#debc6a|升级|n高等级地图更高概率产出高级等级丹|n高等级地图更高概率产出高等级装备
638	305:1:1	2016|2017|2018|2019	雷霆广场1层:(600级)|雷霆广场2层:(630级)|炼狱回廊1层:(650级)|炼狱回廊2层:(680级)	#debc6a|升级只能通过|#00ff00|等级丹|#debc6a|升级|n高等级地图更高概率产出高级等级丹|n高等级地图更高概率产出高等级装备
639	305:1:1	2016|2017|2018|2019	雷霆广场1层:(600级)|雷霆广场2层:(630级)|炼狱回廊1层:(650级)|炼狱回廊2层:(680级)	#debc6a|升级只能通过|#00ff00|等级丹|#debc6a|升级|n高等级地图更高概率产出高级等级丹|n高等级地图更高概率产出高等级装备
640	305:1:1	2016|2017|2018|2019	雷霆广场1层:(600级)|雷霆广场2层:(630级)|炼狱回廊1层:(650级)|炼狱回廊2层:(680级)	#debc6a|升级只能通过|#00ff00|等级丹|#debc6a|升级|n高等级地图更高概率产出高级等级丹|n高等级地图更高概率产出高等级装备
641	305:1:1	2016|2017|2018|2019	雷霆广场1层:(600级)|雷霆广场2层:(630级)|炼狱回廊1层:(650级)|炼狱回廊2层:(680级)	#debc6a|升级只能通过|#00ff00|等级丹|#debc6a|升级|n高等级地图更高概率产出高级等级丹|n高等级地图更高概率产出高等级装备
642	305:1:1	2016|2017|2018|2019	雷霆广场1层:(600级)|雷霆广场2层:(630级)|炼狱回廊1层:(650级)|炼狱回廊2层:(680级)	#debc6a|升级只能通过|#00ff00|等级丹|#debc6a|升级|n高等级地图更高概率产出高级等级丹|n高等级地图更高概率产出高等级装备
643	305:1:1	2016|2017|2018|2019	雷霆广场1层:(600级)|雷霆广场2层:(630级)|炼狱回廊1层:(650级)|炼狱回廊2层:(680级)	#debc6a|升级只能通过|#00ff00|等级丹|#debc6a|升级|n高等级地图更高概率产出高级等级丹|n高等级地图更高概率产出高等级装备
644	305:1:1	2016|2017|2018|2019	雷霆广场1层:(600级)|雷霆广场2层:(630级)|炼狱回廊1层:(650级)|炼狱回廊2层:(680级)	#debc6a|升级只能通过|#00ff00|等级丹|#debc6a|升级|n高等级地图更高概率产出高级等级丹|n高等级地图更高概率产出高等级装备
645	305:1:1	2016|2017|2018|2019	雷霆广场1层:(600级)|雷霆广场2层:(630级)|炼狱回廊1层:(650级)|炼狱回廊2层:(680级)	#debc6a|升级只能通过|#00ff00|等级丹|#debc6a|升级|n高等级地图更高概率产出高级等级丹|n高等级地图更高概率产出高等级装备
646	305:1:1	2016|2017|2018|2019	雷霆广场1层:(600级)|雷霆广场2层:(630级)|炼狱回廊1层:(650级)|炼狱回廊2层:(680级)	#debc6a|升级只能通过|#00ff00|等级丹|#debc6a|升级|n高等级地图更高概率产出高级等级丹|n高等级地图更高概率产出高等级装备
647	305:1:1	2016|2017|2018|2019	雷霆广场1层:(600级)|雷霆广场2层:(630级)|炼狱回廊1层:(650级)|炼狱回廊2层:(680级)	#debc6a|升级只能通过|#00ff00|等级丹|#debc6a|升级|n高等级地图更高概率产出高级等级丹|n高等级地图更高概率产出高等级装备
648	305:1:1	2016|2017|2018|2019	雷霆广场1层:(600级)|雷霆广场2层:(630级)|炼狱回廊1层:(650级)|炼狱回廊2层:(680级)	#debc6a|升级只能通过|#00ff00|等级丹|#debc6a|升级|n高等级地图更高概率产出高级等级丹|n高等级地图更高概率产出高等级装备
649	305:1:1	2016|2017|2018|2019	雷霆广场1层:(600级)|雷霆广场2层:(630级)|炼狱回廊1层:(650级)|炼狱回廊2层:(680级)	#debc6a|升级只能通过|#00ff00|等级丹|#debc6a|升级|n高等级地图更高概率产出高级等级丹|n高等级地图更高概率产出高等级装备
650	305:1:1	2016|2017|2018|2019	雷霆广场1层:(600级)|雷霆广场2层:(630级)|炼狱回廊1层:(650级)|炼狱回廊2层:(680级)	#debc6a|升级只能通过|#00ff00|等级丹|#debc6a|升级|n高等级地图更高概率产出高级等级丹|n高等级地图更高概率产出高等级装备
651	305:1:1	2016|2017|2018|2019	雷霆广场1层:(600级)|雷霆广场2层:(630级)|炼狱回廊1层:(650级)|炼狱回廊2层:(680级)	#debc6a|升级只能通过|#00ff00|等级丹|#debc6a|升级|n高等级地图更高概率产出高级等级丹|n高等级地图更高概率产出高等级装备
652	305:1:1	2016|2017|2018|2019	雷霆广场1层:(600级)|雷霆广场2层:(630级)|炼狱回廊1层:(650级)|炼狱回廊2层:(680级)	#debc6a|升级只能通过|#00ff00|等级丹|#debc6a|升级|n高等级地图更高概率产出高级等级丹|n高等级地图更高概率产出高等级装备
653	305:1:1	2016|2017|2018|2019	雷霆广场1层:(600级)|雷霆广场2层:(630级)|炼狱回廊1层:(650级)|炼狱回廊2层:(680级)	#debc6a|升级只能通过|#00ff00|等级丹|#debc6a|升级|n高等级地图更高概率产出高级等级丹|n高等级地图更高概率产出高等级装备
654	305:1:1	2016|2017|2018|2019	雷霆广场1层:(600级)|雷霆广场2层:(630级)|炼狱回廊1层:(650级)|炼狱回廊2层:(680级)	#debc6a|升级只能通过|#00ff00|等级丹|#debc6a|升级|n高等级地图更高概率产出高级等级丹|n高等级地图更高概率产出高等级装备
655	305:1:1	2016|2017|2018|2019	雷霆广场1层:(600级)|雷霆广场2层:(630级)|炼狱回廊1层:(650级)|炼狱回廊2层:(680级)	#debc6a|升级只能通过|#00ff00|等级丹|#debc6a|升级|n高等级地图更高概率产出高级等级丹|n高等级地图更高概率产出高等级装备
656	305:1:1	2016|2017|2018|2019	雷霆广场1层:(600级)|雷霆广场2层:(630级)|炼狱回廊1层:(650级)|炼狱回廊2层:(680级)	#debc6a|升级只能通过|#00ff00|等级丹|#debc6a|升级|n高等级地图更高概率产出高级等级丹|n高等级地图更高概率产出高等级装备
657	305:1:1	2016|2017|2018|2019	雷霆广场1层:(600级)|雷霆广场2层:(630级)|炼狱回廊1层:(650级)|炼狱回廊2层:(680级)	#debc6a|升级只能通过|#00ff00|等级丹|#debc6a|升级|n高等级地图更高概率产出高级等级丹|n高等级地图更高概率产出高等级装备
658	305:1:1	2016|2017|2018|2019	雷霆广场1层:(600级)|雷霆广场2层:(630级)|炼狱回廊1层:(650级)|炼狱回廊2层:(680级)	#debc6a|升级只能通过|#00ff00|等级丹|#debc6a|升级|n高等级地图更高概率产出高级等级丹|n高等级地图更高概率产出高等级装备
659	305:1:1	2016|2017|2018|2019	雷霆广场1层:(600级)|雷霆广场2层:(630级)|炼狱回廊1层:(650级)|炼狱回廊2层:(680级)	#debc6a|升级只能通过|#00ff00|等级丹|#debc6a|升级|n高等级地图更高概率产出高级等级丹|n高等级地图更高概率产出高等级装备
660	305:1:1	2016|2017|2018|2019	雷霆广场1层:(600级)|雷霆广场2层:(630级)|炼狱回廊1层:(650级)|炼狱回廊2层:(680级)	#debc6a|升级只能通过|#00ff00|等级丹|#debc6a|升级|n高等级地图更高概率产出高级等级丹|n高等级地图更高概率产出高等级装备
661	305:1:1	2016|2017|2018|2019	雷霆广场1层:(600级)|雷霆广场2层:(630级)|炼狱回廊1层:(650级)|炼狱回廊2层:(680级)	#debc6a|升级只能通过|#00ff00|等级丹|#debc6a|升级|n高等级地图更高概率产出高级等级丹|n高等级地图更高概率产出高等级装备
662	305:1:1	2016|2017|2018|2019	雷霆广场1层:(600级)|雷霆广场2层:(630级)|炼狱回廊1层:(650级)|炼狱回廊2层:(680级)	#debc6a|升级只能通过|#00ff00|等级丹|#debc6a|升级|n高等级地图更高概率产出高级等级丹|n高等级地图更高概率产出高等级装备
663	305:1:1	2016|2017|2018|2019	雷霆广场1层:(600级)|雷霆广场2层:(630级)|炼狱回廊1层:(650级)|炼狱回廊2层:(680级)	#debc6a|升级只能通过|#00ff00|等级丹|#debc6a|升级|n高等级地图更高概率产出高级等级丹|n高等级地图更高概率产出高等级装备
664	305:1:1	2016|2017|2018|2019	雷霆广场1层:(600级)|雷霆广场2层:(630级)|炼狱回廊1层:(650级)|炼狱回廊2层:(680级)	#debc6a|升级只能通过|#00ff00|等级丹|#debc6a|升级|n高等级地图更高概率产出高级等级丹|n高等级地图更高概率产出高等级装备
665	305:1:1	2016|2017|2018|2019	雷霆广场1层:(600级)|雷霆广场2层:(630级)|炼狱回廊1层:(650级)|炼狱回廊2层:(680级)	#debc6a|升级只能通过|#00ff00|等级丹|#debc6a|升级|n高等级地图更高概率产出高级等级丹|n高等级地图更高概率产出高等级装备
666	305:1:1	2016|2017|2018|2019	雷霆广场1层:(600级)|雷霆广场2层:(630级)|炼狱回廊1层:(650级)|炼狱回廊2层:(680级)	#debc6a|升级只能通过|#00ff00|等级丹|#debc6a|升级|n高等级地图更高概率产出高级等级丹|n高等级地图更高概率产出高等级装备
667	305:1:1	2016|2017|2018|2019	雷霆广场1层:(600级)|雷霆广场2层:(630级)|炼狱回廊1层:(650级)|炼狱回廊2层:(680级)	#debc6a|升级只能通过|#00ff00|等级丹|#debc6a|升级|n高等级地图更高概率产出高级等级丹|n高等级地图更高概率产出高等级装备
668	305:1:1	2016|2017|2018|2019	雷霆广场1层:(600级)|雷霆广场2层:(630级)|炼狱回廊1层:(650级)|炼狱回廊2层:(680级)	#debc6a|升级只能通过|#00ff00|等级丹|#debc6a|升级|n高等级地图更高概率产出高级等级丹|n高等级地图更高概率产出高等级装备
669	305:1:1	2016|2017|2018|2019	雷霆广场1层:(600级)|雷霆广场2层:(630级)|炼狱回廊1层:(650级)|炼狱回廊2层:(680级)	#debc6a|升级只能通过|#00ff00|等级丹|#debc6a|升级|n高等级地图更高概率产出高级等级丹|n高等级地图更高概率产出高等级装备
