INT	STRING	INT	INT	INT	INT	INT	INT	INT	INT	STRING	STRING	STRING	STRING	STRING	INT	INT	INT	STRING	STRING	INT	STRING	INT	INT	INT	INT	INT	STRING	INT	INT	INT	STRING	INT	INT	STRING	INT	STRING	INT	INT	INT	INT	INT	INT	INT	INT	STRING
60726	【恐·心魔】战甲 6★	63	6	6	1	5	-1	-1	100000	1:186900|4:425|5:850|6:1680|7:4205|41:1695|42:8405	-1	大师的杰作	50068	50068	0	0	-1	0:zhanshi21_nan	击杀野外BOSS有几率获得&<u><a href='event:kill|80004|103|275'>前往</a></u></font>#击杀副本BOSS有几率获得&<u><a href='event:NPC|371004'>前往</a></u></font>#从其他玩家摊位上购买获得&<u><a href='event:openPanel|petPanel|97'>前往</a></u></font>	2	#F5E8BF|暗金	0	0	0	100000	1	dropEffect_hong	0	9	1	-1	-1	0	1:186900|4:425|5:850|6:1680|7:4205|41:1695|42:8405	0		0	9999	0	0	135600	1	0	-1	-1
60727	【恐·心魔】项链 6★	67	6	6	1	5	-1	-1	5000	4:290|5:585|41:1170	-1	大师的杰作	50065	50065	0	0	-1	-1	击杀野外BOSS有几率获得&<u><a href='event:kill|80004|103|275'>前往</a></u></font>#击杀副本BOSS有几率获得&<u><a href='event:NPC|371004'>前往</a></u></font>#从其他玩家摊位上购买获得&<u><a href='event:openPanel|petPanel|97'>前往</a></u></font>	5	#F5E8BF|暗金	0	0	6	5000	1	dropEffect_hong	0	9	1	-1	-1	0	4:290|5:585|41:1170	0		0	9999	0	0	45200	1	0	-1	-1
60728	【恐·心魔】手镯 6★	64	6	6	1	5	-1	-1	5000	4:290|5:585|8:93|41:1170	-1	大师的杰作	50062	50062	0	0	-1	-1	击杀野外BOSS有几率获得&<u><a href='event:kill|80004|103|275'>前往</a></u></font>#击杀副本BOSS有几率获得&<u><a href='event:NPC|371004'>前往</a></u></font>#从其他玩家摊位上购买获得&<u><a href='event:openPanel|petPanel|97'>前往</a></u></font>	7	#F5E8BF|暗金	0	0	6	5000	1	dropEffect_hong	0	9	1	-1	-1	0	4:290|5:585|8:93|41:1170	0		0	9999	0	0	45200	1	0	-1	-1
60729	【恐·心魔】戒指 6★	68	6	6	1	5	-1	-1	5000	4:290|5:585|9:93|41:1170	-1	大师的杰作	50061	50061	0	0	-1	-1	击杀野外BOSS有几率获得&<u><a href='event:kill|80004|103|275'>前往</a></u></font>#击杀副本BOSS有几率获得&<u><a href='event:NPC|371004'>前往</a></u></font>#从其他玩家摊位上购买获得&<u><a href='event:openPanel|petPanel|97'>前往</a></u></font>	6	#F5E8BF|暗金	0	0	6	5000	1	dropEffect_hong	0	9	1	-1	-1	0	4:290|5:585|9:93|41:1170	0		0	9999	0	0	45200	1	0	-1	-1
60730	【恐·心魔】靴子 6★	66	6	6	1	5	-1	-1	5000	4:250|5:500|6:375|7:935|41:1000|42:1870	-1	大师的杰作	50066	50066	0	0	-1	-1	击杀野外BOSS有几率获得&<u><a href='event:kill|80004|103|275'>前往</a></u></font>#击杀副本BOSS有几率获得&<u><a href='event:NPC|371004'>前往</a></u></font>#从其他玩家摊位上购买获得&<u><a href='event:openPanel|petPanel|97'>前往</a></u></font>	8	#F5E8BF|暗金	0	0	6	5000	1	dropEffect_hong	0	9	1	-1	-1	0	4:250|5:500|6:375|7:935|41:1000|42:1870	0		0	9999	0	0	45200	1	0	-1	-1
60731	【恐·心魔】战剑 7★	61	7	6	1	6	-1	-1	100000	1:128100|4:2565|5:5130|41:10255	-1	大师的杰作	50064	50064	0	0	-1	0:zhanshi121_nan	击杀野外BOSS有几率获得&<u><a href='event:kill|80004|103|275'>前往</a></u></font>#击杀副本BOSS有几率获得&<u><a href='event:NPC|371004'>前往</a></u></font>#从其他玩家摊位上购买获得&<u><a href='event:openPanel|petPanel|97'>前往</a></u></font>	1	#F5E8BF|暗金	0	0	0	100000	1	dropEffect_hong	0	10	1	-1	-1	0	1:128100|4:2565|5:5130|41:10255	0		0	9999	0	0	239400	1	0	-1	-1
60732	【恐·心魔】头盔 7★	62	7	6	1	6	-1	-1	5000	4:580|5:1165|41:2325	-1	大师的杰作	50063	50063	0	0	-1	-1	击杀野外BOSS有几率获得&<u><a href='event:kill|80004|103|275'>前往</a></u></font>#击杀副本BOSS有几率获得&<u><a href='event:NPC|371004'>前往</a></u></font>#从其他玩家摊位上购买获得&<u><a href='event:openPanel|petPanel|97'>前往</a></u></font>	3	#F5E8BF|暗金	0	0	6	5000	1	dropEffect_hong	0	10	1	-1	-1	0	4:580|5:1165|41:2325	0		0	9999	0	0	79800	1	0	-1	-1
60733	【恐·心魔】手镯 7★	64	7	6	1	6	-1	-1	5000	4:395|5:785|6:255|7:640|41:1570|42:1280	-1	大师的杰作	50062	50062	0	0	-1	-1	击杀野外BOSS有几率获得&<u><a href='event:kill|80004|103|275'>前往</a></u></font>#击杀副本BOSS有几率获得&<u><a href='event:NPC|371004'>前往</a></u></font>#从其他玩家摊位上购买获得&<u><a href='event:openPanel|petPanel|97'>前往</a></u></font>	7	#F5E8BF|暗金	0	0	6	5000	1	dropEffect_hong	0	10	1	-1	-1	0	4:395|5:785|6:255|7:640|41:1570|42:1280	0		0	9999	0	0	79800	1	0	-1	-1
60734	【恐·心魔】戒指 7★	68	7	6	1	6	-1	-1	5000	4:400|5:800|6:255|7:640|41:1600|42:1280	-1	大师的杰作	50061	50061	0	0	-1	-1	击杀野外BOSS有几率获得&<u><a href='event:kill|80004|103|275'>前往</a></u></font>#击杀副本BOSS有几率获得&<u><a href='event:NPC|371004'>前往</a></u></font>#从其他玩家摊位上购买获得&<u><a href='event:openPanel|petPanel|97'>前往</a></u></font>	6	#F5E8BF|暗金	0	0	6	5000	1	dropEffect_hong	0	10	1	-1	-1	0	4:400|5:800|6:255|7:640|41:1600|42:1280	0		0	9999	0	0	79800	1	0	-1	-1
60735	【恐·心魔】腰带 7★	65	7	6	1	6	-1	-1	5000	4:340|5:685|6:510|7:1280|41:1365|42:2560	-1	大师的杰作	50067	50067	0	0	-1	-1	击杀野外BOSS有几率获得&<u><a href='event:kill|80004|103|275'>前往</a></u></font>#击杀副本BOSS有几率获得&<u><a href='event:NPC|371004'>前往</a></u></font>#从其他玩家摊位上购买获得&<u><a href='event:openPanel|petPanel|97'>前往</a></u></font>	4	#F5E8BF|暗金	0	0	6	5000	1	dropEffect_hong	0	10	1	-1	-1	0	4:340|5:685|6:510|7:1280|41:1365|42:2560	0		0	9999	0	0	79800	1	0	-1	-1
60736	【恐·心魔】战甲 7★	63	7	6	1	6	-1	-1	100000	1:256100|4:580|5:1165|6:2305|7:5765|41:2325|42:11525	-1	大师的杰作	50068	50068	0	0	-1	0:zhanshi21_nan	击杀野外BOSS有几率获得&<u><a href='event:kill|80004|103|275'>前往</a></u></font>#击杀副本BOSS有几率获得&<u><a href='event:NPC|371004'>前往</a></u></font>#从其他玩家摊位上购买获得&<u><a href='event:openPanel|petPanel|97'>前往</a></u></font>	2	#F5E8BF|暗金	0	0	0	100000	1	dropEffect_hong	0	10	1	-1	-1	0	1:256100|4:580|5:1165|6:2305|7:5765|41:2325|42:11525	0		0	9999	0	0	239400	1	0	-1	-1
60737	【恐·心魔】项链 7★	67	7	6	1	6	-1	-1	5000	4:400|5:800|41:1600	-1	大师的杰作	50065	50065	0	0	-1	-1	击杀野外BOSS有几率获得&<u><a href='event:kill|80004|103|275'>前往</a></u></font>#击杀副本BOSS有几率获得&<u><a href='event:NPC|371004'>前往</a></u></font>#从其他玩家摊位上购买获得&<u><a href='event:openPanel|petPanel|97'>前往</a></u></font>	5	#F5E8BF|暗金	0	0	6	5000	1	dropEffect_hong	0	10	1	-1	-1	0	4:400|5:800|41:1600	0		0	9999	0	0	79800	1	0	-1	-1
60738	【恐·心魔】手镯 7★	64	7	6	1	6	-1	-1	5000	4:400|5:800|8:128|41:1600	-1	大师的杰作	50062	50062	0	0	-1	-1	击杀野外BOSS有几率获得&<u><a href='event:kill|80004|103|275'>前往</a></u></font>#击杀副本BOSS有几率获得&<u><a href='event:NPC|371004'>前往</a></u></font>#从其他玩家摊位上购买获得&<u><a href='event:openPanel|petPanel|97'>前往</a></u></font>	7	#F5E8BF|暗金	0	0	6	5000	1	dropEffect_hong	0	10	1	-1	-1	0	4:400|5:800|8:128|41:1600	0		0	9999	0	0	79800	1	0	-1	-1
60739	【恐·心魔】戒指 7★	68	7	6	1	6	-1	-1	5000	4:400|5:800|9:128|41:1600	-1	大师的杰作	50061	50061	0	0	-1	-1	击杀野外BOSS有几率获得&<u><a href='event:kill|80004|103|275'>前往</a></u></font>#击杀副本BOSS有几率获得&<u><a href='event:NPC|371004'>前往</a></u></font>#从其他玩家摊位上购买获得&<u><a href='event:openPanel|petPanel|97'>前往</a></u></font>	6	#F5E8BF|暗金	0	0	6	5000	1	dropEffect_hong	0	10	1	-1	-1	0	4:400|5:800|9:128|41:1600	0		0	9999	0	0	79800	1	0	-1	-1
60740	【恐·心魔】靴子 7★	66	7	6	1	6	-1	-1	5000	4:340|5:685|6:510|7:1280|41:1365|42:2560	-1	大师的杰作	50066	50066	0	0	-1	-1	击杀野外BOSS有几率获得&<u><a href='event:kill|80004|103|275'>前往</a></u></font>#击杀副本BOSS有几率获得&<u><a href='event:NPC|371004'>前往</a></u></font>#从其他玩家摊位上购买获得&<u><a href='event:openPanel|petPanel|97'>前往</a></u></font>	8	#F5E8BF|暗金	0	0	6	5000	1	dropEffect_hong	0	10	1	-1	-1	0	4:340|5:685|6:510|7:1280|41:1365|42:2560	0		0	9999	0	0	79800	1	0	-1	-1
60741	【恐·心魔】战剑 8★	61	8	6	1	6	-1	-1	100000	1:174500|4:3495|5:6985|41:13975	-1	大师的杰作	50064	50064	0	0	-1	0:zhanshi121_nan	击杀野外BOSS有几率获得&<u><a href='event:kill|80004|103|275'>前往</a></u></font>#击杀副本BOSS有几率获得&<u><a href='event:NPC|371004'>前往</a></u></font>#从其他玩家摊位上购买获得&<u><a href='event:openPanel|petPanel|97'>前往</a></u></font>	1	#F5E8BF|暗金	0	0	0	100000	1	dropEffect_hong	0	11	1	-1	-1	0	1:174500|4:3495|5:6985|41:13975	0		0	9999	0	0	417000	1	0	-1	-1
60742	【恐·心魔】头盔 8★	62	8	6	1	6	-1	-1	5000	4:790|5:1585|41:3170	-1	大师的杰作	50063	50063	0	0	-1	-1	击杀野外BOSS有几率获得&<u><a href='event:kill|80004|103|275'>前往</a></u></font>#击杀副本BOSS有几率获得&<u><a href='event:NPC|371004'>前往</a></u></font>#从其他玩家摊位上购买获得&<u><a href='event:openPanel|petPanel|97'>前往</a></u></font>	3	#F5E8BF|暗金	0	0	6	5000	1	dropEffect_hong	0	11	1	-1	-1	0	4:790|5:1585|41:3170	0		0	9999	0	0	139000	1	0	-1	-1
60743	【恐·心魔】手镯 8★	64	8	6	1	6	-1	-1	5000	4:535|5:1070|6:350|7:875|41:2145|42:1745	-1	大师的杰作	50062	50062	0	0	-1	-1	击杀野外BOSS有几率获得&<u><a href='event:kill|80004|103|275'>前往</a></u></font>#击杀副本BOSS有几率获得&<u><a href='event:NPC|371004'>前往</a></u></font>#从其他玩家摊位上购买获得&<u><a href='event:openPanel|petPanel|97'>前往</a></u></font>	7	#F5E8BF|暗金	0	0	6	5000	1	dropEffect_hong	0	11	1	-1	-1	0	4:535|5:1070|6:350|7:875|41:2145|42:1745	0		0	9999	0	0	139000	1	0	-1	-1
60744	【恐·心魔】戒指 8★	68	8	6	1	6	-1	-1	5000	4:545|5:1090|6:350|7:875|41:2180|42:1745	-1	大师的杰作	50061	50061	0	0	-1	-1	击杀野外BOSS有几率获得&<u><a href='event:kill|80004|103|275'>前往</a></u></font>#击杀副本BOSS有几率获得&<u><a href='event:NPC|371004'>前往</a></u></font>#从其他玩家摊位上购买获得&<u><a href='event:openPanel|petPanel|97'>前往</a></u></font>	6	#F5E8BF|暗金	0	0	6	5000	1	dropEffect_hong	0	11	1	-1	-1	0	4:545|5:1090|6:350|7:875|41:2180|42:1745	0		0	9999	0	0	139000	1	0	-1	-1
60745	【恐·心魔】腰带 8★	65	8	6	1	6	-1	-1	5000	4:465|5:930|6:700|7:1745|41:1865|42:3490	-1	大师的杰作	50067	50067	0	0	-1	-1	击杀野外BOSS有几率获得&<u><a href='event:kill|80004|103|275'>前往</a></u></font>#击杀副本BOSS有几率获得&<u><a href='event:NPC|371004'>前往</a></u></font>#从其他玩家摊位上购买获得&<u><a href='event:openPanel|petPanel|97'>前往</a></u></font>	4	#F5E8BF|暗金	0	0	6	5000	1	dropEffect_hong	0	11	1	-1	-1	0	4:465|5:930|6:700|7:1745|41:1865|42:3490	0		0	9999	0	0	139000	1	0	-1	-1
60746	【恐·心魔】战甲 8★	63	8	6	1	6	-1	-1	100000	1:349000|4:790|5:1585|6:3145|7:7855|41:3170|42:15710	-1	大师的杰作	50068	50068	0	0	-1	0:zhanshi21_nan	击杀野外BOSS有几率获得&<u><a href='event:kill|80004|103|275'>前往</a></u></font>#击杀副本BOSS有几率获得&<u><a href='event:NPC|371004'>前往</a></u></font>#从其他玩家摊位上购买获得&<u><a href='event:openPanel|petPanel|97'>前往</a></u></font>	2	#F5E8BF|暗金	0	0	0	100000	1	dropEffect_hong	0	11	1	-1	-1	0	1:349000|4:790|5:1585|6:3145|7:7855|41:3170|42:15710	0		0	9999	0	0	417000	1	0	-1	-1
60747	【恐·心魔】项链 8★	67	8	6	1	6	-1	-1	5000	4:545|5:1090|41:2180	-1	大师的杰作	50065	50065	0	0	-1	-1	击杀野外BOSS有几率获得&<u><a href='event:kill|80004|103|275'>前往</a></u></font>#击杀副本BOSS有几率获得&<u><a href='event:NPC|371004'>前往</a></u></font>#从其他玩家摊位上购买获得&<u><a href='event:openPanel|petPanel|97'>前往</a></u></font>	5	#F5E8BF|暗金	0	0	6	5000	1	dropEffect_hong	0	11	1	-1	-1	0	4:545|5:1090|41:2180	0		0	9999	0	0	139000	1	0	-1	-1
60748	【恐·心魔】手镯 8★	64	8	6	1	6	-1	-1	5000	4:545|5:1090|8:175|41:2180	-1	大师的杰作	50062	50062	0	0	-1	-1	击杀野外BOSS有几率获得&<u><a href='event:kill|80004|103|275'>前往</a></u></font>#击杀副本BOSS有几率获得&<u><a href='event:NPC|371004'>前往</a></u></font>#从其他玩家摊位上购买获得&<u><a href='event:openPanel|petPanel|97'>前往</a></u></font>	7	#F5E8BF|暗金	0	0	6	5000	1	dropEffect_hong	0	11	1	-1	-1	0	4:545|5:1090|8:175|41:2180	0		0	9999	0	0	139000	1	0	-1	-1
60749	【恐·心魔】戒指 8★	68	8	6	1	6	-1	-1	5000	4:545|5:1090|9:175|41:2180	-1	大师的杰作	50061	50061	0	0	-1	-1	击杀野外BOSS有几率获得&<u><a href='event:kill|80004|103|275'>前往</a></u></font>#击杀副本BOSS有几率获得&<u><a href='event:NPC|371004'>前往</a></u></font>#从其他玩家摊位上购买获得&<u><a href='event:openPanel|petPanel|97'>前往</a></u></font>	6	#F5E8BF|暗金	0	0	6	5000	1	dropEffect_hong	0	11	1	-1	-1	0	4:545|5:1090|9:175|41:2180	0		0	9999	0	0	139000	1	0	-1	-1
60750	【恐·心魔】靴子 8★	66	8	6	1	6	-1	-1	5000	4:465|5:930|6:700|7:1745|41:1865|42:3490	-1	大师的杰作	50066	50066	0	0	-1	-1	击杀野外BOSS有几率获得&<u><a href='event:kill|80004|103|275'>前往</a></u></font>#击杀副本BOSS有几率获得&<u><a href='event:NPC|371004'>前往</a></u></font>#从其他玩家摊位上购买获得&<u><a href='event:openPanel|petPanel|97'>前往</a></u></font>	8	#F5E8BF|暗金	0	0	6	5000	1	dropEffect_hong	0	11	1	-1	-1	0	4:465|5:930|6:700|7:1745|41:1865|42:3490	0		0	9999	0	0	139000	1	0	-1	-1
60751	【恐·心魔】战剑 9★	61	9	6	1	7	-1	-1	100000	1:236300|4:4730|5:9460|41:18920	-1	大师的杰作	50064	50064	0	0	-1	0:zhanshi121_nan	击杀野外BOSS有几率获得&<u><a href='event:kill|80004|103|275'>前往</a></u></font>#击杀副本BOSS有几率获得&<u><a href='event:NPC|371004'>前往</a></u></font>#从其他玩家摊位上购买获得&<u><a href='event:openPanel|petPanel|97'>前往</a></u></font>	1	#F5E8BF|暗金	0	0	0	100000	1	dropEffect_hong	0	12	1	-1	-1	0	1:236300|4:4730|5:9460|41:18920	0		0	9999	0	0	735000	1	0	-1	-1
60752	【恐·心魔】头盔 9★	62	9	6	1	7	-1	-1	5000	4:1070|5:2145|41:4290	-1	大师的杰作	50063	50063	0	0	-1	-1	击杀野外BOSS有几率获得&<u><a href='event:kill|80004|103|275'>前往</a></u></font>#击杀副本BOSS有几率获得&<u><a href='event:NPC|371004'>前往</a></u></font>#从其他玩家摊位上购买获得&<u><a href='event:openPanel|petPanel|97'>前往</a></u></font>	3	#F5E8BF|暗金	0	0	6	5000	1	dropEffect_hong	0	12	1	-1	-1	0	4:1070|5:2145|41:4290	0		0	9999	0	0	245000	1	0	-1	-1
60753	【恐·心魔】手镯 9★	64	9	6	1	7	-1	-1	5000	4:725|5:1450|6:475|7:1180|41:2900|42:2365	-1	大师的杰作	50062	50062	0	0	-1	-1	击杀野外BOSS有几率获得&<u><a href='event:kill|80004|103|275'>前往</a></u></font>#击杀副本BOSS有几率获得&<u><a href='event:NPC|371004'>前往</a></u></font>#从其他玩家摊位上购买获得&<u><a href='event:openPanel|petPanel|97'>前往</a></u></font>	7	#F5E8BF|暗金	0	0	6	5000	1	dropEffect_hong	0	12	1	-1	-1	0	4:725|5:1450|6:475|7:1180|41:2900|42:2365	0		0	9999	0	0	245000	1	0	-1	-1
60754	【恐·心魔】戒指 9★	68	9	6	1	7	-1	-1	5000	4:740|5:1475|6:475|7:1180|41:2950|42:2365	-1	大师的杰作	50061	50061	0	0	-1	-1	击杀野外BOSS有几率获得&<u><a href='event:kill|80004|103|275'>前往</a></u></font>#击杀副本BOSS有几率获得&<u><a href='event:NPC|371004'>前往</a></u></font>#从其他玩家摊位上购买获得&<u><a href='event:openPanel|petPanel|97'>前往</a></u></font>	6	#F5E8BF|暗金	0	0	6	5000	1	dropEffect_hong	0	12	1	-1	-1	0	4:740|5:1475|6:475|7:1180|41:2950|42:2365	0		0	9999	0	0	245000	1	0	-1	-1
60755	【恐·心魔】腰带 9★	65	9	6	1	7	-1	-1	5000	4:630|5:1260|6:945|7:2365|41:2525|42:4725	-1	大师的杰作	50067	50067	0	0	-1	-1	击杀野外BOSS有几率获得&<u><a href='event:kill|80004|103|275'>前往</a></u></font>#击杀副本BOSS有几率获得&<u><a href='event:NPC|371004'>前往</a></u></font>#从其他玩家摊位上购买获得&<u><a href='event:openPanel|petPanel|97'>前往</a></u></font>	4	#F5E8BF|暗金	0	0	6	5000	1	dropEffect_hong	0	12	1	-1	-1	0	4:630|5:1260|6:945|7:2365|41:2525|42:4725	0		0	9999	0	0	245000	1	0	-1	-1
60756	【恐·心魔】战甲 9★	63	9	6	1	7	-1	-1	100000	1:472500|4:1070|5:2145|6:4255|7:10630|41:4290|42:21265	-1	大师的杰作	50068	50068	0	0	-1	0:zhanshi21_nan	击杀野外BOSS有几率获得&<u><a href='event:kill|80004|103|275'>前往</a></u></font>#击杀副本BOSS有几率获得&<u><a href='event:NPC|371004'>前往</a></u></font>#从其他玩家摊位上购买获得&<u><a href='event:openPanel|petPanel|97'>前往</a></u></font>	2	#F5E8BF|暗金	0	0	0	100000	1	dropEffect_hong	0	12	1	-1	-1	0	1:472500|4:1070|5:2145|6:4255|7:10630|41:4290|42:21265	0		0	9999	0	0	735000	1	0	-1	-1
60757	【恐·心魔】项链 9★	67	9	6	1	7	-1	-1	5000	4:740|5:1475|41:2950	-1	大师的杰作	50065	50065	0	0	-1	-1	击杀野外BOSS有几率获得&<u><a href='event:kill|80004|103|275'>前往</a></u></font>#击杀副本BOSS有几率获得&<u><a href='event:NPC|371004'>前往</a></u></font>#从其他玩家摊位上购买获得&<u><a href='event:openPanel|petPanel|97'>前往</a></u></font>	5	#F5E8BF|暗金	0	0	6	5000	1	dropEffect_hong	0	12	1	-1	-1	0	4:740|5:1475|41:2950	0		0	9999	0	0	245000	1	0	-1	-1
60758	【恐·心魔】手镯 9★	64	9	6	1	7	-1	-1	5000	4:740|5:1475|8:236|41:2950	-1	大师的杰作	50062	50062	0	0	-1	-1	击杀野外BOSS有几率获得&<u><a href='event:kill|80004|103|275'>前往</a></u></font>#击杀副本BOSS有几率获得&<u><a href='event:NPC|371004'>前往</a></u></font>#从其他玩家摊位上购买获得&<u><a href='event:openPanel|petPanel|97'>前往</a></u></font>	7	#F5E8BF|暗金	0	0	6	5000	1	dropEffect_hong	0	12	1	-1	-1	0	4:740|5:1475|8:236|41:2950	0		0	9999	0	0	245000	1	0	-1	-1
60759	【恐·心魔】戒指 9★	68	9	6	1	7	-1	-1	5000	4:740|5:1475|9:236|41:2950	-1	大师的杰作	50061	50061	0	0	-1	-1	击杀野外BOSS有几率获得&<u><a href='event:kill|80004|103|275'>前往</a></u></font>#击杀副本BOSS有几率获得&<u><a href='event:NPC|371004'>前往</a></u></font>#从其他玩家摊位上购买获得&<u><a href='event:openPanel|petPanel|97'>前往</a></u></font>	6	#F5E8BF|暗金	0	0	6	5000	1	dropEffect_hong	0	12	1	-1	-1	0	4:740|5:1475|9:236|41:2950	0		0	9999	0	0	245000	1	0	-1	-1
60760	【恐·心魔】靴子 9★	66	9	6	1	7	-1	-1	5000	4:630|5:1260|6:945|7:2365|41:2525|42:4725	-1	大师的杰作	50066	50066	0	0	-1	-1	击杀野外BOSS有几率获得&<u><a href='event:kill|80004|103|275'>前往</a></u></font>#击杀副本BOSS有几率获得&<u><a href='event:NPC|371004'>前往</a></u></font>#从其他玩家摊位上购买获得&<u><a href='event:openPanel|petPanel|97'>前往</a></u></font>	8	#F5E8BF|暗金	0	0	6	5000	1	dropEffect_hong	0	12	1	-1	-1	0	4:630|5:1260|6:945|7:2365|41:2525|42:4725	0		0	9999	0	0	245000	1	0	-1	-1
60761	【恐·心魔】战剑 10★	61	10	6	1	7	-1	-1	100000	1:390600|4:7820|5:15640|41:31285|43:80	-1	大师的杰作	50064	50064	0	0	-1	0:zhanshi121_nan	击杀野外BOSS有几率获得&<u><a href='event:kill|80004|103|275'>前往</a></u></font>#击杀副本BOSS有几率获得&<u><a href='event:NPC|371004'>前往</a></u></font>#从其他玩家摊位上购买获得&<u><a href='event:openPanel|petPanel|97'>前往</a></u></font>	1	#F5E8BF|暗金	0	0	0	100000	1	dropEffect_hong	0	13	1	-1	-1	0	1:390600|4:7820|5:15640|41:31285|43:80	0		0	9999	0	0	5625000	1	0	-1	-1
60762	【恐·心魔】头盔 10★	62	10	6	1	7	-1	-1	5000	4:1775|5:3545|41:7090|44:40	-1	大师的杰作	50063	50063	0	0	-1	-1	击杀野外BOSS有几率获得&<u><a href='event:kill|80004|103|275'>前往</a></u></font>#击杀副本BOSS有几率获得&<u><a href='event:NPC|371004'>前往</a></u></font>#从其他玩家摊位上购买获得&<u><a href='event:openPanel|petPanel|97'>前往</a></u></font>	3	#F5E8BF|暗金	0	0	6	5000	1	dropEffect_hong	0	13	1	-1	-1	0	4:1775|5:3545|41:7090|44:40	0		0	9999	0	0	1875000	1	0	-1	-1
60763	【恐·心魔】手镯 10★	64	10	6	1	7	-1	-1	5000	4:1200|5:2400|6:780|7:1955|41:4795|42:3905|43:40	-1	大师的杰作	50062	50062	0	0	-1	-1	击杀野外BOSS有几率获得&<u><a href='event:kill|80004|103|275'>前往</a></u></font>#击杀副本BOSS有几率获得&<u><a href='event:NPC|371004'>前往</a></u></font>#从其他玩家摊位上购买获得&<u><a href='event:openPanel|petPanel|97'>前往</a></u></font>	7	#F5E8BF|暗金	0	0	6	5000	1	dropEffect_hong	0	13	1	-1	-1	0	4:1200|5:2400|6:780|7:1955|41:4795|42:3905|43:40	0		0	9999	0	0	1875000	1	0	-1	-1
60764	【恐·心魔】戒指 10★	68	10	6	1	7	-1	-1	5000	4:1220|5:2440|6:780|7:1955|41:4880|42:3905|43:40	-1	大师的杰作	50061	50061	0	0	-1	-1	击杀野外BOSS有几率获得&<u><a href='event:kill|80004|103|275'>前往</a></u></font>#击杀副本BOSS有几率获得&<u><a href='event:NPC|371004'>前往</a></u></font>#从其他玩家摊位上购买获得&<u><a href='event:openPanel|petPanel|97'>前往</a></u></font>	6	#F5E8BF|暗金	0	0	6	5000	1	dropEffect_hong	0	13	1	-1	-1	0	4:1220|5:2440|6:780|7:1955|41:4880|42:3905|43:40	0		0	9999	0	0	1875000	1	0	-1	-1
60765	【恐·心魔】腰带 10★	65	10	6	1	7	-1	-1	5000	4:1045|5:2085|6:1565|7:3905|41:4170|42:7810|44:40	-1	大师的杰作	50067	50067	0	0	-1	-1	击杀野外BOSS有几率获得&<u><a href='event:kill|80004|103|275'>前往</a></u></font>#击杀副本BOSS有几率获得&<u><a href='event:NPC|371004'>前往</a></u></font>#从其他玩家摊位上购买获得&<u><a href='event:openPanel|petPanel|97'>前往</a></u></font>	4	#F5E8BF|暗金	0	0	6	5000	1	dropEffect_hong	0	13	1	-1	-1	0	4:1045|5:2085|6:1565|7:3905|41:4170|42:7810|44:40	0		0	9999	0	0	1875000	1	0	-1	-1
